,starttime,endtime
1781,1709602127.478052,1709602127.4780586
1782,1709602127.5846312,1709602127.5846393
1783,1709602127.6809282,1709602127.6809344
1784,1709602127.7776875,1709602127.7776937
1785,1709602127.8824036,1709602127.8824105
1786,1709602127.9777544,1709602127.9777615
1787,1709602128.0764012,1709602128.0764072
1788,1709602128.1779478,1709602128.177956
1789,1709602128.279236,1709602128.2792406
1790,1709602128.3803587,1709602128.3803666
1791,1709602128.477832,1709602128.4778376
1792,1709602128.5781834,1709602128.5781925
1793,1709602128.6765823,1709602128.6829126
1794,1709602128.7730088,1709602128.7776885
1795,1709602128.888957,1709602128.8932486
1796,1709602128.9735503,1709602128.9788375
1797,1709602129.0741956,1709602129.0795405
1798,1709602129.1763632,1709602129.1802783
1799,1709602129.273361,1709602129.2771757
1800,1709602129.373715,1709602129.3781247
1801,1709602129.480539,1709602129.4847455
1802,1709602129.5752065,1709602129.5794184
1803,1709602129.6827295,1709602129.687085
1804,1709602129.77246,1709602129.7759733
1805,1709602129.880069,1709602129.8833723
1806,1709602129.976118,1709602129.9802516
1807,1709602130.0823584,1709602130.0867274
1808,1709602130.187983,1709602130.1920996
1809,1709602130.2802813,1709602130.284465
1810,1709602130.3732653,1709602130.3800647
1811,1709602130.4775932,1709602130.4816782
1812,1709602130.5781178,1709602130.5827458
1813,1709602130.6748672,1709602130.6796308
1814,1709602130.7767048,1709602130.7823348
1815,1709602130.881838,1709602130.8846226
1816,1709602130.9742272,1709602130.978324
1817,1709602131.0720694,1709602131.0746887
1818,1709602131.174508,1709602131.1804898
1819,1709602131.272562,1709602131.2776723
1820,1709602131.376002,1709602131.3790362
1821,1709602131.4796,1709602131.4830315
1822,1709602131.5737271,1709602131.578856
1823,1709602131.6727815,1709602131.6765707
1824,1709602131.7950723,1709602131.7999218
1825,1709602131.8731067,1709602131.8791692
1826,1709602131.97491,1709602131.9773877
1827,1709602132.07679,1709602132.0797331
1828,1709602132.1734333,1709602132.1802623
1829,1709602132.2727218,1709602132.2764
1830,1709602132.3747773,1709602132.3792489
1831,1709602132.4757092,1709602132.480993
1832,1709602132.5718968,1709602132.5787654
1833,1709602132.6719503,1709602132.675649
1834,1709602132.7755623,1709602132.7792227
1835,1709602132.87606,1709602132.8799076
1836,1709602132.9790044,1709602132.9829867
1837,1709602133.0765665,1709602133.0801523
1838,1709602133.1767097,1709602133.1818736
1839,1709602133.275746,1709602133.2794366
1840,1709602133.3760772,1709602133.3806877
1841,1709602133.480098,1709602133.4837954
1842,1709602133.5755358,1709602133.57943
1843,1709602133.6734107,1709602133.6813717
1844,1709602133.775935,1709602133.775944
1845,1709602133.8793492,1709602133.8793569
1846,1709602133.9853315,1709602133.9853356
1847,1709602134.0799286,1709602134.0799358
1848,1709602134.1808548,1709602134.1808624
1849,1709602134.2773886,1709602134.2773964
1850,1709602134.3799446,1709602134.379951
1851,1709602134.4844375,1709602134.484478
1852,1709602134.578372,1709602134.578379
1853,1709602134.6824236,1709602134.68243
1854,1709602134.786114,1709602134.7861204
1855,1709602134.8783174,1709602134.8783255
1856,1709602134.980643,1709602134.9806514
1857,1709602135.0915308,1709602135.091537
1858,1709602135.17912,1709602135.1791298
1859,1709602135.2861612,1709602135.2861686
1860,1709602135.3771276,1709602135.3771346
1861,1709602135.476968,1709602135.476975
1862,1709602135.5766356,1709602135.576641
1863,1709602135.677093,1709602135.6771014
1864,1709602135.7795026,1709602135.7795076
1865,1709602135.8791316,1709602135.8791378
1866,1709602135.9847286,1709602135.9847355
1867,1709602136.0740852,1709602136.0740929
1868,1709602136.1765954,1709602136.1766016
1869,1709602136.2823248,1709602136.2823327
1870,1709602136.374366,1709602136.3743749
1871,1709602136.4737074,1709602136.4737153
1872,1709602136.5891304,1709602136.5891402
1873,1709602136.6801665,1709602136.6801739
1874,1709602136.7829506,1709602136.7829578
1875,1709602136.8855624,1709602136.8855693
1876,1709602136.9770966,1709602136.9771044
1877,1709602137.0851407,1709602137.0851464
1878,1709602137.1753511,1709602137.175359
1879,1709602137.2760584,1709602137.2760656
1880,1709602137.379317,1709602137.3793232
1881,1709602137.486472,1709602137.486481
1882,1709602137.5770519,1709602137.577061
1883,1709602137.6802301,1709602137.6802373
1884,1709602137.782005,1709602137.7820132
1885,1709602137.8824487,1709602137.8824553
1886,1709602137.974228,1709602137.9742334
1887,1709602138.0954757,1709602138.0954852
1888,1709602138.1740196,1709602138.174028
1889,1709602138.2807708,1709602138.280776
1890,1709602138.39098,1709602138.3909905
1891,1709602138.4918222,1709602138.4918387
1892,1709602138.577603,1709602138.5776107
1893,1709602138.6815348,1709602138.6815429
1894,1709602138.778061,1709602138.7780664
1895,1709602138.876385,1709602138.8763921
1896,1709602138.985412,1709602138.9854205
1897,1709602139.0811038,1709602139.0811121
1898,1709602139.173187,1709602139.1731954
1899,1709602139.2844079,1709602139.284418
1900,1709602139.3857994,1709602139.3858066
1901,1709602139.4763389,1709602139.4763467
1902,1709602139.5793536,1709602139.5793612
1903,1709602139.6755633,1709602139.6755705
1904,1709602139.7798295,1709602139.7798378
1905,1709602139.8866687,1709602139.886677
1906,1709602139.976643,1709602139.9766479
1907,1709602140.079679,1709602140.0796876
1908,1709602140.182322,1709602140.1823292
1909,1709602140.2721782,1709602140.2721856
1910,1709602140.3788285,1709602140.3788357
1911,1709602140.4817593,1709602140.481768
1912,1709602140.5798662,1709602140.5798733
1913,1709602140.6853514,1709602140.6853619
1914,1709602140.776286,1709602140.7762942
1915,1709602140.8772237,1709602140.8772335
1916,1709602140.9843037,1709602140.984311
1917,1709602141.0873299,1709602141.0873392
1918,1709602141.1836648,1709602141.1836746
1919,1709602141.2735455,1709602141.2735553
1920,1709602141.395277,1709602141.3952866
1921,1709602141.4841902,1709602141.4841988
1922,1709602141.5730867,1709602141.573094
1923,1709602141.690072,1709602141.6900802
1924,1709602141.7840307,1709602141.7840393
1925,1709602141.8749404,1709602141.8749497
1926,1709602141.994345,1709602141.9943528
1927,1709602142.082829,1709602142.082838
1928,1709602142.1805332,1709602142.1805391
1929,1709602142.2897701,1709602142.2897797
1930,1709602142.3779287,1709602142.3779383
1931,1709602142.4792016,1709602142.4792075
1932,1709602142.5877023,1709602142.5877113
1933,1709602142.680373,1709602142.680382
1934,1709602142.7719522,1709602142.7719605
1935,1709602142.881373,1709602142.881381
1936,1709602142.9795942,1709602142.9796026
1937,1709602143.0780003,1709602143.0780084
1938,1709602143.1788225,1709602143.1788316
1939,1709602143.2774951,1709602143.2775035
1940,1709602143.372626,1709602143.3726344
1941,1709602143.4890459,1709602143.4890537
1942,1709602143.5788507,1709602143.5788586
1943,1709602143.682578,1709602143.6825876
1944,1709602143.7949772,1709602143.7949831
1945,1709602143.884504,1709602143.8845122
1946,1709602143.9803376,1709602143.980347
1947,1709602144.0783243,1709602144.0783331
1948,1709602144.1730433,1709602144.1730514
1949,1709602144.279511,1709602144.2795196
1950,1709602144.3913667,1709602144.3913765
1951,1709602144.483355,1709602144.4833639
1952,1709602144.573855,1709602144.5738633
1953,1709602144.686489,1709602144.6864986
1954,1709602144.7766867,1709602144.7766955
1955,1709602144.8757896,1709602144.8757977
1956,1709602144.979373,1709602144.9793818
1957,1709602145.0818489,1709602145.0818567
1958,1709602145.178227,1709602145.1782348
1959,1709602145.2870183,1709602145.2870266
1960,1709602145.3779511,1709602145.3779602
1961,1709602145.472137,1709602145.4721415
1962,1709602145.5807009,1709602145.5807102
1963,1709602145.6746352,1709602145.6746442
1964,1709602145.7798054,1709602145.77981
1965,1709602145.8853397,1709602145.8853486
1966,1709602145.9759912,1709602145.9760013
1967,1709602146.0867143,1709602146.0867214
1968,1709602146.1868439,1709602146.1868544
1969,1709602146.279679,1709602146.2796867
1970,1709602146.385111,1709602146.3851168
1971,1709602146.4729347,1709602146.4729404
1972,1709602146.572744,1709602146.5727522
1973,1709602146.6800516,1709602146.6800578
1974,1709602146.7839496,1709602146.7839565
1975,1709602146.8752592,1709602146.875265
1976,1709602146.981004,1709602146.9810104
1977,1709602147.0729606,1709602147.0729656
1978,1709602147.177655,1709602147.1776638
1979,1709602147.2852519,1709602147.2852592
1980,1709602147.3946338,1709602147.3946435
1981,1709602147.472816,1709602147.472824
1982,1709602147.5841439,1709602147.5841515
1983,1709602147.6820736,1709602147.6820827
1984,1709602147.7770975,1709602147.7771065
1985,1709602147.871976,1709602147.8719826
1986,1709602147.9805112,1709602147.9805188
1987,1709602148.0786145,1709602148.0786207
1988,1709602148.1749895,1709602148.1749973
1989,1709602148.282373,1709602148.2823813
1990,1709602148.3765757,1709602148.3765836
1991,1709602148.4770458,1709602148.4770534
1992,1709602148.5802372,1709602148.580246
1993,1709602148.6783981,1709602148.6784098
1994,1709602148.7843144,1709602148.7843208
1995,1709602148.8793385,1709602148.8793461
1996,1709602148.9823937,1709602148.9824018
1997,1709602149.0853646,1709602149.0853734
1998,1709602149.190051,1709602149.1900606
1999,1709602149.278117,1709602149.2781262
2000,1709602149.3826845,1709602149.3826928
2001,1709602149.4847903,1709602149.4847965
2002,1709602149.579953,1709602149.5799606
2003,1709602149.676942,1709602149.6769488
2004,1709602149.7863688,1709602149.786377
2005,1709602149.8780615,1709602149.8780706
2006,1709602149.981138,1709602149.981145
2007,1709602150.082031,1709602150.082038
2008,1709602150.1753833,1709602150.1753902
2009,1709602150.2788923,1709602150.2789006
2010,1709602150.3797653,1709602150.3797748
2011,1709602150.476341,1709602150.476349
2012,1709602150.5768316,1709602150.5768394
2013,1709602150.6877034,1709602150.6877112
2014,1709602150.7815547,1709602150.7815626
2015,1709602150.881146,1709602150.8811526
2016,1709602151.0134163,1709602151.0134249
2017,1709602151.091292,1709602151.091302
2018,1709602151.179569,1709602151.1795769
2019,1709602151.2847583,1709602151.2847667
2020,1709602151.380151,1709602151.3801591
2021,1709602151.4766815,1709602151.4766855
2022,1709602151.5776603,1709602151.577668
2023,1709602151.6799712,1709602151.6799788
2024,1709602151.7734768,1709602151.7734878
2025,1709602151.889031,1709602151.8890383
2026,1709602151.9723833,1709602151.972391
2027,1709602152.0764616,1709602152.0764704
2028,1709602152.1928062,1709602152.1928153
2029,1709602152.2794747,1709602152.279482
2030,1709602152.379049,1709602152.3790574
2031,1709602152.476801,1709602152.4768088
2032,1709602152.574606,1709602152.5746126
2033,1709602152.674211,1709602152.6742187
2034,1709602152.781426,1709602152.781433
2035,1709602152.874229,1709602152.8742385
2036,1709602152.9829168,1709602152.9829237
2037,1709602153.0801022,1709602153.0801086
2038,1709602153.1831527,1709602153.1831596
2039,1709602153.2799242,1709602153.2799287
2040,1709602153.389555,1709602153.3895626
2041,1709602153.4735916,1709602153.4736006
2042,1709602153.593965,1709602153.5939727
2043,1709602153.6753795,1709602153.6753862
2044,1709602153.7784064,1709602153.778416
2045,1709602153.8754666,1709602153.8754733
2046,1709602153.980954,1709602153.9809618
2047,1709602154.0791159,1709602154.0791214
2048,1709602154.191494,1709602154.191501
2049,1709602154.2928166,1709602154.292825
2050,1709602154.3801947,1709602154.3802028
2051,1709602154.4841928,1709602154.4842012
2052,1709602154.578972,1709602154.5789807
2053,1709602154.6868858,1709602154.6868942
2054,1709602154.778735,1709602154.778742
2055,1709602154.8754184,1709602154.8754237
2056,1709602154.98066,1709602154.9806678
2057,1709602155.0736063,1709602155.0736153
2058,1709602155.1771297,1709602155.1771364
2059,1709602155.2724094,1709602155.2724168
2060,1709602155.3725045,1709602155.3725123
2061,1709602155.4738808,1709602155.473888
2062,1709602155.5858028,1709602155.5858114
2063,1709602155.6736386,1709602155.6736465
2064,1709602155.782871,1709602155.782879
2065,1709602155.8898005,1709602155.889808
2066,1709602155.9731212,1709602155.9731297
2067,1709602156.0853877,1709602156.0853956
2068,1709602156.1804197,1709602156.1804278
2069,1709602156.2780423,1709602156.278049
2070,1709602156.3720386,1709602156.372044
2071,1709602156.4764094,1709602156.4764163
2072,1709602156.581813,1709602156.5818207
2073,1709602156.6865869,1709602156.6865985
2074,1709602156.7786224,1709602156.7786329
2075,1709602156.8757772,1709602156.875783
2076,1709602156.980976,1709602156.980985
2077,1709602157.080619,1709602157.0806265
2078,1709602157.1821575,1709602157.1821647
2079,1709602157.2763565,1709602157.2763636
2080,1709602157.3729095,1709602157.372915
2081,1709602157.4881194,1709602157.4881263
2082,1709602157.5835547,1709602157.583563
2083,1709602157.6756842,1709602157.675692
2084,1709602157.7771828,1709602157.7771907
2085,1709602157.880068,1709602157.8800776
2086,1709602157.9713573,1709602157.9713655
2087,1709602158.076218,1709602158.0762258
2088,1709602158.1736598,1709602158.173668
2089,1709602158.2760835,1709602158.276091
2090,1709602158.3738399,1709602158.373847
2091,1709602158.4737425,1709602158.4737484
2092,1709602158.5755317,1709602158.5755386
2093,1709602158.683706,1709602158.6837137
2094,1709602158.7860057,1709602158.7860131
2095,1709602158.8752892,1709602158.8752968
2096,1709602158.9762332,1709602158.9762409
2097,1709602159.0825207,1709602159.082528
2098,1709602159.1831112,1709602159.1831205
2099,1709602159.289641,1709602159.2896478
2100,1709602159.3755496,1709602159.375559
2101,1709602159.4908233,1709602159.4908304
2102,1709602159.5839224,1709602159.5839393
2103,1709602159.682609,1709602159.682617
2104,1709602159.7912207,1709602159.7912288
2105,1709602159.887097,1709602159.8871014
2106,1709602159.9789407,1709602159.9789464
2107,1709602160.0786386,1709602160.0786462
2108,1709602160.1791902,1709602160.179244
2109,1709602160.287022,1709602160.2870264
2110,1709602160.388977,1709602160.388987
2111,1709602160.4905887,1709602160.4905963
2112,1709602160.5832508,1709602160.583259
2113,1709602160.6897771,1709602160.6897864
2114,1709602160.78163,1709602160.7816372
2115,1709602160.882764,1709602160.8827739
2116,1709602160.9930012,1709602160.9930103
2117,1709602161.09674,1709602161.096748
2118,1709602161.1799412,1709602161.1799479
2119,1709602161.272998,1709602161.273007
2120,1709602161.3766181,1709602161.3766272
2121,1709602161.4779034,1709602161.4779308
2122,1709602161.5811317,1709602161.58114
2123,1709602161.6817336,1709602161.6817408
2124,1709602161.7742615,1709602161.7742708
2125,1709602161.8977184,1709602161.8977275
2126,1709602161.9832478,1709602161.9832547
2127,1709602162.076192,1709602162.0762014
2128,1709602162.1886895,1709602162.1886976
2129,1709602162.272435,1709602162.272444
2130,1709602162.375193,1709602162.3751998
2131,1709602162.4870436,1709602162.4870515
2132,1709602162.5802214,1709602162.5802279
2133,1709602162.6902418,1709602162.6902494
2134,1709602162.779157,1709602162.779166
2135,1709602162.8909295,1709602162.8909373
2136,1709602162.9874794,1709602162.987487
2137,1709602163.0861936,1709602163.0862021
2138,1709602163.1781762,1709602163.1781845
2139,1709602163.2854786,1709602163.2854867
2140,1709602163.3752425,1709602163.3752515
2141,1709602163.4731538,1709602163.4731615
2142,1709602163.5795429,1709602163.5795503
2143,1709602163.6858857,1709602163.6858938
2144,1709602163.7764955,1709602163.7765028
2145,1709602163.8829813,1709602163.882988
2146,1709602163.9846792,1709602163.9846878
2147,1709602164.0805128,1709602164.0805192
2148,1709602164.1896057,1709602164.1896138
2149,1709602164.2873678,1709602164.2873764
2150,1709602164.3765326,1709602164.3765395
2151,1709602164.4736433,1709602164.473651
2152,1709602164.5833256,1709602164.5833352
2153,1709602164.6803572,1709602164.6803658
2154,1709602164.7799428,1709602164.779954
2155,1709602164.8907576,1709602164.8907647
2156,1709602164.984048,1709602164.9840555
2157,1709602165.080345,1709602165.0803525
2158,1709602165.1819108,1709602165.1819205
2159,1709602165.2770174,1709602165.2770245
2160,1709602165.393052,1709602165.3930614
2161,1709602165.4855232,1709602165.4855309
2162,1709602165.5786152,1709602165.578623
2163,1709602165.6781492,1709602165.678157
2164,1709602165.783908,1709602165.7839158
2165,1709602165.8784995,1709602165.878507
2166,1709602165.9869795,1709602165.9869933
2167,1709602166.0858936,1709602166.0859025
2168,1709602166.1808107,1709602166.180817
2169,1709602166.2833047,1709602166.2833123
2170,1709602166.378932,1709602166.3789394
2171,1709602166.4755352,1709602166.475543
2172,1709602166.5808103,1709602166.580817
2173,1709602166.6756878,1709602166.6756947
2174,1709602166.7776604,1709602166.777667
2175,1709602166.8842914,1709602166.884298
2176,1709602166.9818823,1709602166.9818885
2177,1709602167.0816872,1709602167.0816941
2178,1709602167.191165,1709602167.1911738
2179,1709602167.2765412,1709602167.2765467
2180,1709602167.3757145,1709602167.3757238
2181,1709602167.4791384,1709602167.479146
2182,1709602167.5801294,1709602167.5801382
2183,1709602167.6749363,1709602167.6749442
2184,1709602167.7849395,1709602167.7849467
2185,1709602167.8747044,1709602167.8747132
2186,1709602167.979293,1709602167.9793012
2187,1709602168.096418,1709602168.0964289
2188,1709602168.1727772,1709602168.1727855
2189,1709602168.2799191,1709602168.279927
2190,1709602168.3897502,1709602168.3897605
2191,1709602168.479871,1709602168.47988
2192,1709602168.5816765,1709602168.581681
2193,1709602168.6847887,1709602168.6847975
2194,1709602168.783985,1709602168.7839956
2195,1709602168.8862064,1709602168.886216
2196,1709602168.980007,1709602168.9800143
2197,1709602169.088087,1709602169.0880966
2198,1709602169.1760912,1709602169.1761017
2199,1709602169.2749226,1709602169.2749317
2200,1709602169.3837056,1709602169.383714
2201,1709602169.4783764,1709602169.4783838
2202,1709602169.58453,1709602169.5845392
2203,1709602169.6743236,1709602169.6743317
2204,1709602169.7776794,1709602169.7776885
2205,1709602169.8772593,1709602169.877263
2206,1709602169.9806774,1709602169.9806862
2207,1709602170.077745,1709602170.077753
2208,1709602170.175713,1709602170.1757205
2209,1709602170.2786746,1709602170.2786825
2210,1709602170.3781943,1709602170.3782027
2211,1709602170.4827607,1709602170.4827685
2212,1709602170.57833,1709602170.5783396
2213,1709602170.6785874,1709602170.678592
2214,1709602170.7738683,1709602170.7738771
2215,1709602170.8724966,1709602170.872503
2216,1709602170.9781802,1709602170.9781866
2217,1709602171.0793228,1709602171.0793288
2218,1709602171.1762319,1709602171.1762383
2219,1709602171.2795734,1709602171.2795804
2220,1709602171.382659,1709602171.3826675
2221,1709602171.4764352,1709602171.4764433
2222,1709602171.5782604,1709602171.578268
2223,1709602171.6742964,1709602171.6743047
2224,1709602171.7821841,1709602171.7821918
2225,1709602171.8875115,1709602171.8875191
2226,1709602171.9775774,1709602171.9775832
2227,1709602172.0865405,1709602172.0865538
2228,1709602172.186645,1709602172.1866522
2229,1709602172.2901535,1709602172.290165
2230,1709602172.378654,1709602172.3786602
2231,1709602172.4846854,1709602172.4852273
2232,1709602172.5841706,1709602172.5841773
2233,1709602172.6814923,1709602172.6814983
2234,1709602172.7801216,1709602172.7801292
2235,1709602172.8820126,1709602172.8820195
2236,1709602172.9882636,1709602172.988273
2237,1709602173.1168704,1709602173.1168783
2238,1709602173.1731572,1709602173.173164
2239,1709602173.2821827,1709602173.2821915
2240,1709602173.3808,1709602173.3808076
2241,1709602173.4781387,1709602173.4781492
2242,1709602173.5744703,1709602173.5744781
2243,1709602173.6788304,1709602173.678837
2244,1709602173.7869635,1709602173.7869725
2245,1709602173.8825564,1709602173.882565
2246,1709602173.9852202,1709602173.9852264
2247,1709602174.0807114,1709602174.080718
2248,1709602174.194844,1709602174.1948552
2249,1709602174.280707,1709602174.280714
2250,1709602174.3726435,1709602174.3726509
2251,1709602174.4861217,1709602174.4861298
2252,1709602174.5758264,1709602174.5758338
2253,1709602175.112017,1709602175.1120286
2254,1709602175.1210024,1709602175.1210108
2255,1709602175.1889257,1709602175.1889303
2256,1709602175.284926,1709602175.284934
2257,1709602175.3829799,1709602175.38299
2258,1709602175.4832275,1709602175.4832373
2259,1709602175.5733025,1709602175.573312
2260,1709602175.6728792,1709602175.6728866
2261,1709602175.7855773,1709602175.785586
2262,1709602175.886466,1709602175.8864732
2263,1709602175.9782376,1709602175.978246
2264,1709602176.085119,1709602176.0851283
2265,1709602176.1830816,1709602176.1830902
2266,1709602176.271891,1709602176.271898
2267,1709602176.379349,1709602176.379357
2268,1709602176.4828892,1709602176.4828968
2269,1709602176.579293,1709602176.5792987
2270,1709602176.6872382,1709602176.6872466
2271,1709602176.7768252,1709602176.7768357
2272,1709602176.882026,1709602176.8820336
2273,1709602176.9915674,1709602176.9915757
2274,1709602177.0750558,1709602177.0750632
2275,1709602177.1795347,1709602177.1795428
2276,1709602177.2767196,1709602177.2767284
2277,1709602177.3756678,1709602177.3756752
2278,1709602177.4785438,1709602177.4785514
2279,1709602177.588774,1709602177.5887825
2280,1709602177.6782298,1709602177.6782374
2281,1709602177.771436,1709602177.7714436
2282,1709602177.8751092,1709602177.8751144
2283,1709602177.972079,1709602177.9720855
2284,1709602178.0778553,1709602178.0778635
2285,1709602178.182584,1709602178.182592
2286,1709602178.2732055,1709602178.273216
2287,1709602178.3804128,1709602178.3804197
2288,1709602178.4855244,1709602178.4855328
2289,1709602178.5772202,1709602178.577227
2290,1709602178.6727338,1709602178.672742
2291,1709602178.7909737,1709602178.7909806
2292,1709602178.8776863,1709602178.8776953
2293,1709602178.9786777,1709602178.9786854
2294,1709602179.092151,1709602179.0921595
2295,1709602179.1766887,1709602179.1766963
2296,1709602179.276667,1709602179.276675
2297,1709602179.3821282,1709602179.382137
2298,1709602179.4808717,1709602179.48088
2299,1709602179.5815313,1709602179.5815394
2300,1709602179.6895578,1709602179.6895647
2301,1709602179.774599,1709602179.7746074
2302,1709602179.8800752,1709602179.8800848
2303,1709602179.9866157,1709602179.986625
2304,1709602180.0752406,1709602180.0752492
2305,1709602180.1737943,1709602180.1738055
2306,1709602180.2965233,1709602180.2965317
2307,1709602180.373023,1709602180.3730297
2308,1709602180.4758997,1709602180.475907
2309,1709602180.5917394,1709602180.5917497
2310,1709602180.6791332,1709602180.6791394
2311,1709602180.771826,1709602180.7718313
2312,1709602180.8864436,1709602180.886452
2313,1709602180.9760244,1709602180.9760318
2314,1709602181.0773666,1709602181.077376
2315,1709602181.1882803,1709602181.1882882
2316,1709602181.288793,1709602181.2887995
2317,1709602181.374285,1709602181.3742943
2318,1709602181.4832473,1709602181.4832559
2319,1709602181.5779848,1709602181.5779953
2320,1709602181.6845765,1709602181.6845844
2321,1709602181.7861898,1709602181.7861955
2322,1709602181.8727362,1709602181.8727438
2323,1709602181.9721107,1709602181.9721186
2324,1709602182.0904355,1709602182.090443
2325,1709602182.179507,1709602182.1795151
2326,1709602182.2739596,1709602182.2739673
2327,1709602182.38655,1709602182.38656
2328,1709602182.4786704,1709602182.4786785
2329,1709602182.5797272,1709602182.579736
2330,1709602182.6898694,1709602182.689878
2331,1709602182.7797482,1709602182.7797544
2332,1709602182.8807867,1709602182.8807936
2333,1709602182.9832103,1709602182.9832184
2334,1709602183.084552,1709602183.0845592
2335,1709602183.1777513,1709602183.1777594
2336,1709602183.2792659,1709602183.2792745
2337,1709602183.375793,1709602183.3757997
2338,1709602183.4747555,1709602183.474765
2339,1709602183.589126,1709602183.5891325
2340,1709602183.6753738,1709602183.675381
2341,1709602183.778329,1709602183.778336
2342,1709602183.881836,1709602183.881842
2343,1709602183.9775836,1709602183.9775913
2344,1709602184.0751858,1709602184.075192
2345,1709602184.1944177,1709602184.1944222
2346,1709602184.2782736,1709602184.2782788
2347,1709602184.376853,1709602184.3768606
2348,1709602184.4836564,1709602184.4836617
2349,1709602184.5772693,1709602184.577276
2350,1709602184.6809266,1709602184.680935
2351,1709602184.7832475,1709602184.7832537
2352,1709602184.8794286,1709602184.8794334
2353,1709602184.977511,1709602184.9775183
2354,1709602185.0798824,1709602185.0798893
2355,1709602185.178501,1709602185.1785061
2356,1709602185.2912245,1709602185.2912335
2357,1709602185.3867397,1709602185.3867457
2358,1709602185.4808707,1709602185.4808786
2359,1709602185.5841367,1709602185.5841427
2360,1709602185.685043,1709602185.6850498
2361,1709602185.7789376,1709602185.7789466
2362,1709602185.8769057,1709602185.876914
2363,1709602185.9794786,1709602185.9794846
2364,1709602186.0799146,1709602186.079922
2365,1709602186.1768486,1709602186.176858
2366,1709602186.2936552,1709602186.293664
2367,1709602186.3745093,1709602186.3745162
2368,1709602186.4806325,1709602186.4806426
2369,1709602186.5853615,1709602186.5853689
2370,1709602186.6761658,1709602186.6761737
2371,1709602186.7740808,1709602186.774089
2372,1709602186.887714,1709602186.887723
2373,1709602186.9839644,1709602186.983972
2374,1709602187.0824394,1709602187.082447
2375,1709602187.1824446,1709602187.1824522
2376,1709602187.2765522,1709602187.2765608
2377,1709602187.381718,1709602187.3817267
2378,1709602187.4820387,1709602187.4820461
2379,1709602187.571653,1709602187.5716588
2380,1709602187.6775842,1709602187.6775906
2381,1709602187.7858086,1709602187.785816
2382,1709602187.879031,1709602187.879038
2383,1709602187.9772177,1709602187.9772265
2384,1709602188.089903,1709602188.0899093
2385,1709602188.1755354,1709602188.1755435
2386,1709602188.2765832,1709602188.276591
2387,1709602188.3755105,1709602188.3755183
2388,1709602188.4846342,1709602188.4846423
2389,1709602188.5721889,1709602188.5721972
2390,1709602188.6880207,1709602188.688028
2391,1709602188.7778637,1709602188.777872
2392,1709602188.8737576,1709602188.8737645
2393,1709602188.9781332,1709602188.978141
2394,1709602189.0733204,1709602189.073328
2395,1709602189.172929,1709602189.1729372
2396,1709602189.282303,1709602189.282309
2397,1709602189.3842945,1709602189.3843014
2398,1709602189.4792888,1709602189.479298
2399,1709602189.5874088,1709602189.5874183
2400,1709602189.6853793,1709602189.68539
2401,1709602189.7800722,1709602189.78008
2402,1709602189.8778315,1709602189.877838
2403,1709602189.9745553,1709602189.974564
2404,1709602190.077621,1709602190.0776284
2405,1709602190.1913552,1709602190.1913612
2406,1709602190.2780328,1709602190.2780416
2407,1709602190.3717873,1709602190.3717945
2408,1709602190.4768076,1709602190.4768157
2409,1709602190.575216,1709602190.575227
2410,1709602190.678703,1709602190.6787102
2411,1709602190.7760184,1709602190.776027
2412,1709602190.8807466,1709602190.8807535
2413,1709602190.992073,1709602190.992081
2414,1709602191.079516,1709602191.0795238
2415,1709602191.188653,1709602191.1886601
2416,1709602191.2839308,1709602191.2839372
2417,1709602191.379732,1709602191.37974
2418,1709602191.4753795,1709602191.4753866
2419,1709602191.5725825,1709602191.5725908
2420,1709602191.6827707,1709602191.6827781
2421,1709602191.7835622,1709602191.783569
2422,1709602191.8780112,1709602191.8780198
2423,1709602191.9902067,1709602191.9902143
2424,1709602192.0799572,1709602192.0799649
2425,1709602192.192001,1709602192.1920083
2426,1709602192.2809756,1709602192.280982
2427,1709602192.404077,1709602192.4040837
2428,1709602192.4742985,1709602192.474306
2429,1709602192.5733302,1709602192.5733402
2430,1709602192.6807559,1709602192.6807644
2431,1709602192.77673,1709602192.7767413
2432,1709602192.8753805,1709602192.8753884
2433,1709602192.9787378,1709602192.9787433
2434,1709602193.0740595,1709602193.0740669
2435,1709602193.1728885,1709602193.172897
2436,1709602193.2735317,1709602193.2735398
2437,1709602193.3772554,1709602193.3772635
2438,1709602193.4773364,1709602193.4773445
2439,1709602193.5730815,1709602193.57309
2440,1709602193.6723928,1709602193.6724005
2441,1709602193.7756524,1709602193.7756603
2442,1709602193.8752005,1709602193.875208
2443,1709602193.9816322,1709602193.981643
2444,1709602194.078162,1709602194.0781705
2445,1709602194.1724148,1709602194.1724222
2446,1709602194.2762716,1709602194.2762785
2447,1709602194.3798318,1709602194.379843
2448,1709602194.4826853,1709602194.4826937
2449,1709602194.5813107,1709602194.5813189
2450,1709602194.6744769,1709602194.6744857
2451,1709602194.7836294,1709602194.783637
2452,1709602194.884163,1709602194.884172
2453,1709602194.9761536,1709602194.976161
2454,1709602195.0759592,1709602195.0759664
2455,1709602195.182101,1709602195.182109
2456,1709602195.2745385,1709602195.2745473
2457,1709602195.383744,1709602195.3837512
2458,1709602195.4808843,1709602195.4808912
2459,1709602195.5730274,1709602195.5730326
2460,1709602195.677183,1709602195.6771922
2461,1709602195.7751677,1709602195.7751765
2462,1709602195.8819215,1709602195.881929
2463,1709602195.975919,1709602195.9759257
